N,P,K,temperature,humidity,ph,rainfall,label
2,129,201,73.0082149,94.36803516,5.682343744,122.1449949,apple
29,138,197,71.94299693,92.43764169,5.830892252000001,121.6622761,apple
30,137,200,73.24574077,90.70475565,5.603413172000001,118.6044645,apple
29,132,204,73.56111325,90.22507299,6.0967531,108.2166601,apple
14,139,197,71.10472111,92.83975602,6.056529526,121.6961761,apple
18,125,203,72.39753887,91.59234006,6.160267496,102.5565807,apple
33,143,204,70.03689386,91.95769858,5.814434775,122.5391946,apple
40,144,196,72.89151269,92.25479855,5.987262638,107.0289866,apple
9,143,197,74.75059553,92.88160462,5.570020684,117.6602827,apple
38,135,203,74.77019307,93.661643,5.9655513110000005,100.825956,apple
28,130,196,71.84211163,94.67695747,6.062356467000001,112.9203223,apple
35,142,203,70.10760517,90.23730166,5.895319002000001,123.6495149,apple
12,129,205,72.25228908,91.15761594,6.119432215,118.68327250000002,apple
1,135,203,73.00141723,92.70124029,5.624203283,113.7759219,apple
0,145,205,70.20506196,90.09877774,5.52078314,113.9760462,apple
31,121,201,73.68423987,90.34396882,5.731535257999999,110.712841,apple
35,131,203,72.36996903,93.91722423,5.893490899,102.7230739,apple
29,140,195,74.55349362,90.95257927,5.560521058,116.7431319,apple
33,138,198,72.12962287,90.69033986,6.222390797999999,122.7418744,apple
14,140,197,74.0340514,90.90054697,6.071255131,113.0381382,apple
35,145,195,71.67040783,94.58075845,6.231950009,110.9804014,apple
40,120,197,74.85068862,92.48879468,5.889480679,119.6335548,apple
25,132,198,72.17499351,90.85174383,5.732757516,100.1173443,apple
31,137,196,71.86035387,93.82567435,6.400321212000001,120.6310784,apple
36,144,196,74.57301594,94.50528753,6.496934492,115.3611268,apple
10,140,197,71.90491051,90.27185592,6.229498836,124.4683112,apple
22,30,12,60.40659511,92.51077745,6.3540067439999985,119.035002,orange
37,6,13,78.85575163,91.50819306,7.511755067999999,101.2847738,orange
27,13,6,56.04891082,91.35608208,7.335158382,111.2266885,orange
7,16,9,65.98323777,92.04304496,7.813916602999999,114.6659511,orange
20,7,9,85.05935008,91.57802915,7.1291369410000005,111.1727497,orange
26,27,10,82.52425711,92.91487288,6.079998496,114.1339416,orange
5,23,15,78.20421976,92.04670813,7.408939392000001,112.5424199,orange
0,18,14,85.58868981,92.00719952,7.207991261,114.41617859999998,orange
39,24,14,86.99850631,90.90343769,7.189259647,106.0711985,orange
13,23,6,75.13065649,90.26408017,7.365338111,102.6958703,orange
21,17,15,75.16921348,91.5473145,7.455991072000001,118.4901697,orange
33,12,8,77.4689484,90.31153735,6.822282114,117.36952959999998,orange
6,9,12,87.95064072,90.14362642,7.028746406000002,109.6894658,orange
19,7,10,58.60405458,91.22062116,6.118430299,100.1961762,orange
24,18,6,79.81894945,94.45239715,6.285312759,116.3796525,orange
9,11,8,76.74626129,94.39000473,6.559236744,111.78037340000002,orange
31,8,7,94.1263725,93.63812684,7.163245982,103.5684926,orange
22,17,5,75.41939611,90.72351622,6.945562889,102.835632,orange
13,5,8,74.93612682,90.10522549,7.474710503,103.923226,orange
16,8,9,76.28535568,91.28408653,7.601189842999999,111.2948115,orange
4,13,6,60.13779859,94.25966183,7.5611432239999985,101.4705704,orange
0,25,14,66.80330256,91.97978938,6.361671475,116.450422,orange
8,7,10,82.87168784,91.98317355,6.929216014,105.2132259,orange
4,23,5,72.81670057,93.36348717,7.477935216,110.3332655,orange
33,14,8,69.8576014,92.9641969,7.684420446,110.6823944,orange
30,7,15,91.82215942,91.06053924,7.825531916,115.7659902,orange
21,29,12,72.1457418,92.15987039,6.438668989,117.3688104,orange
11,14,5,52.70581288,94.8933184,6.946354724,115.56837759999998,orange
9,8,15,57.81776878,94.35734702,7.994465371,110.22231229999998,orange
5,18,14,91.59025658,93.48447453,7.434118807000001,119.1709113,orange
29,25,14,86.88530907,90.4582865,7.781988584,113.3302105,orange
33,12,15,86.46040456,92.03272799,6.052318465,116.7173125,orange
8,16,6,54.0106914,90.26457428,7.106650373,108.4161706,orange
15,14,8,50.01946362,90.22399223,6.22094286,119.3941064,orange
16,7,8,73.02554152,90.60901895,6.420457311,116.5084074,orange
0,12,7,68.33178073,90.65458473,6.969249676,116.8130969,orange
5,25,6,87.29815786,94.01331956,6.0113021810000005,106.8118019,orange
6,8,11,75.8406355,92.39651663,6.600948787999999,119.6946577,orange
10,5,5,70.18352551,91.35349216,7.817846496,112.9834361,orange
1,17,6,51.41641559,91.38411917,6.8198271,117.5293447,orange
1,30,10,53.41866208,91.34663797,7.291405641,103.5771468,orange
0,23,15,72.6199551,93.37488907,7.598729065,109.8585753,orange
24,27,9,65.96389794,93.24688124,6.157135092000001,119.3936976,orange
36,11,13,63.21350734,93.04897191,7.1917274,112.7194284,orange
40,21,8,94.8319752,92.87820148,7.418761774,102.1906333,orange
40,22,6,76.16498121,91.90997228,6.488221135,115.9787989,orange
32,18,13,56.90791076,91.74780462,6.044167236,107.9873218,orange
9,10,10,72.23918882,93.52211892,6.010391864,101.5164589,orange
13,16,8,94.53208896,93.12316972,6.949838549,100.1967854,orange
15,9,11,52.78614273,94.14861001,7.907956251,108.82891709999998,orange
29,11,5,73.6400986,91.94670335,7.639788459,104.4224145,orange
1,15,9,85.97056451,94.55239717,7.53350946,115.3560318,orange
18,5,11,69.58305264,90.93756231,6.251586885,102.4550786,orange
14,22,9,63.04900321,91.13772765,6.543191814,112.50905159999998,orange
33,15,7,60.50099658,91.68293851,7.651225301,109.7571416,orange
4,6,7,73.41825744,91.11764246,6.708889665,112.6738296,orange
17,16,14,61.51323711,92.18151927,6.625538653,102.944161,orange
12,20,10,76.01239026,93.10527686,6.528354932,109.4711098,orange
34,29,8,89.38146546,91.15248149,6.450640306,105.3437825,orange
39,28,10,88.42856257,91.48247612,7.181907673,109.1549823,orange
31,25,12,64.49256306,90.03969587,7.016482298,111.7793889,orange
12,6,8,87.52703056,92.86773675,6.388617138,107.4142681,orange
12,29,13,72.42110476,91.52781832,7.57125447,118.0069295,orange
26,11,11,56.66574499,90.95589386,7.609348255,106.2944879,orange
19,24,15,68.8811814,93.72485075,7.137136973,111.83919509999998,orange
39,21,9,55.77519871,94.02769434,6.354022554,106.2696156,orange
16,29,13,90.17499915,93.67804556,6.196907944,117.6236473,orange
36,29,13,69.22733403,90.91510525,7.829507245,109.7513927,orange
37,23,12,88.74816768,90.50621806,6.395258356,113.1169398,orange
39,9,15,77.63841763,91.81183218,7.992041984,116.7555937,orange
31,5,14,63.79781736,91.69865887,6.583411671,110.6857506,orange
18,12,8,54.66369159,91.81668769,6.206053072,119.39167179999998,orange
20,20,10,53.3593746,93.68394562,6.976997772000001,106.060149,orange
5,8,5,51.86062287,92.22706805,6.562594972,112.7715925,orange
20,8,12,77.53827776,94.96419851,7.260416405,117.9733424,orange
25,21,11,90.02836107,90.15406807,6.460044777999999,104.7052254,orange
14,19,14,63.83135835,94.35815354,6.699164936,108.0638166,orange
37,18,12,50.48759786,90.19147747,7.401121811,106.69552040000002,orange
26,15,6,62.99662113,94.78797376,6.912033409,108.0054343,orange
13,22,5,67.4007008,90.50096668,7.764040111,100.1737964,orange
32,25,9,50.64097269,93.75652041,7.796034006,101.1456947,orange
19,7,9,81.059783,91.71369387,6.969883482999999,101.139435,orange
28,7,9,94.26521228,92.13229786,6.730757538,115.5650287,orange
24,30,11,90.31143191,94.51768464,6.601395755,113.25373,orange
7,17,10,50.29576338,91.22320999,6.465913274,106.362551,orange
18,23,8,70.68413583,93.43949693,6.41354791,101.4819888,orange
7,20,12,61.76228715,94.76759975,6.475275337,110.0447896,orange
20,23,11,89.33372492,90.12220323,6.407715561,109.9455062,orange
18,14,11,82.48639114,90.00621688,6.550814117000001,117.1311498,orange
34,11,10,89.15088018,94.59551226,7.36220835,115.1989301,orange
20,29,10,84.33342891,93.27189064,7.36549204,100.7896871,orange
37,24,13,66.45887425,90.71037456,7.8546243,108.0230792,orange
12,8,10,61.06676513,91.4448027,7.995848977,107.4287664,orange
34,10,14,93.29534445,92.05811721,6.725600855,116.8020848,orange
6,13,9,94.12563123,90.56151463,7.786725333,118.32719679999998,orange
27,30,5,90.89147386,90.54608254,7.656978112000001,113.328978,orange
13,8,12,77.29333938,92.54736032,7.105904818,114.3117197,orange
6,7,7,81.82701172,94.47316879,7.199106204,113.9995146,orange
40,17,15,70.43168091,90.9492967,7.871063004,107.0862095,orange
31,26,9,53.0581035,93.25638873,7.566165721,103.2005992,orange
61,68,50,95.38633069,91.49725058,6.7932454170000005,243.0745066,papaya
58,46,45,108.3094411,90.79028064,6.576261427,88.46607497,papaya
45,47,55,101.154493,91.14220381,6.751452932,119.2653877,papaya
39,65,53,95.59930878,92.11508608,6.560743092999999,235.6133585,papaya
31,68,45,109.2618546,90.07600528,6.938313356,196.2408242,papaya
70,68,45,92.90315424,92.85470152,6.991626158,203.4044028,papaya
68,62,50,91.76465026,92.76437927,6.977700268,197.5282582,papaya
34,65,47,74.27384551,93.71043692,6.833768535,191.7760562,papaya
38,68,54,84.80678977,90.81781439,6.739170045,202.0572747,papaya
69,64,47,104.3815883,94.50766912,6.993473247000001,186.6762324,papaya
58,51,47,107.8425316,91.70445386,6.757470637000001,197.402901,papaya
59,47,53,91.15369912,91.4618874,6.8506632320000005,47.271547,papaya
44,64,54,85.65339772,91.38048469,6.74274935,232.7046126,papaya
56,57,48,88.81184772,93.0484859,6.506120752,63.62250788,papaya
69,60,54,97.38082524,93.06134398,6.98992719,141.1736926,papaya
56,58,49,98.83697047,94.60761797,6.69215564,172.47880619999995,papaya
49,55,53,101.1953691,93.63739039,6.544029776,77.71566883,papaya
38,51,52,90.79089078,90.78931681,6.927803911,78.85085502,papaya
54,65,47,82.26978654,91.55594211,6.721835879,149.91075569999995,papaya
57,57,51,102.2322802,91.48815629,6.99223441,105.8841531,papaya
39,52,53,90.52245316,94.65904123,6.704204398,51.07048113,papaya
58,67,45,101.7028904,91.72514851,6.702424548,62.62377075,papaya
61,64,52,109.9436888,92.83405443,6.641098708,110.562229,papaya
34,62,55,81.65388043,90.72526502,6.585346229,238.5008779,papaya
31,48,45,105.4198727,92.90951393,6.563134737,132.7923586,papaya
47,46,52,73.75011933,91.40301608,6.502289472999999,206.3999208,papaya
32,68,52,90.82521293,92.61715632,6.800321319,248.8592986,papaya
36,59,46,93.71982753,93.61082872,6.721130542999999,127.2509777,papaya
61,51,51,102.7409005,94.16193416,6.574677594,120.9512466,papaya
70,54,46,103.516683,91.12220596,6.919342407,122.7628653,papaya
44,56,49,102.6201644,91.25589286,6.519779582999999,64.4478499,papaya
34,68,51,81.2252275,94.17756725,6.687088097999999,40.35153141,papaya
50,59,47,105.3859763,92.09278584,6.747975732,209.8678411,papaya
39,70,52,79.27807177,90.79668055,6.65149129,59.49373381,papaya
34,61,49,82.63348698,93.3210737,6.502675132,117.8201907,papaya
44,60,55,93.70482926,90.55561637,6.825371185,98.54047745,papaya
31,62,52,92.8328279,93.00754254,6.99104104,182.026807,papaya
65,62,51,88.75838802,90.87394933,6.5116248410000015,207.0735119,papaya
44,57,53,108.1489248,90.51431779,6.93172108,74.876786,papaya
50,47,48,76.34618415,90.61964344,6.712772332999999,218.2299187,papaya
43,50,48,82.90801189,91.37059792,6.63016515,179.27208069999998,papaya
60,46,53,76.07517343,92.98254537,6.761953186,183.49095,papaya
70,68,55,109.1229665,94.63548176,6.691202286,78.80996390000001,papaya
59,62,52,110.6158875,93.10887229,6.6086676839999985,103.8235658,papaya
60,58,51,107.7298481,92.92203105,6.840802254,165.7412972,papaya
42,60,47,92.24372694,92.12746225,6.834808347999999,136.8277041,papaya
35,66,47,89.06330714,91.66232213,6.953439161,48.83810592,papaya
34,65,48,106.5554311,90.03863107,6.665024507999999,199.3096432,papaya
36,54,46,108.5853922,94.94482086,6.662875839,214.41038480000003,papaya
39,64,52,84.05316415,94.63676767,6.678695788,63.68794608,papaya
37,52,47,109.5444086,93.90305729,6.54277684,211.8529059,papaya
33,47,46,84.56541613,93.96834049,6.839443833,209.4083305,papaya
34,48,48,105.8760384,91.37258067,6.805277038,181.527598,papaya
49,54,50,78.12403914,93.18240298,6.762522087000001,97.26336657,papaya
40,65,49,95.59177524,91.06138506,6.678449317999999,163.9069365,papaya
68,52,49,75.9661029,92.27749066,6.577192175,63.35298768,papaya
50,46,52,88.12937147,90.21646909,6.734005647999999,54.01872359,papaya
65,63,50,89.39016597,91.3256535,6.524459342,79.27201575,papaya
40,49,47,109.2806348,91.1756748,6.501521192,246.36132680000003,papaya
42,53,48,73.60533804,94.31994776,6.758479569,231.5153161,papaya
49,55,51,76.76981713,93.90560147,6.676578778,135.16945249999998,papaya
59,62,49,110.0489277,93.35191636,6.941496806,114.778071,papaya
63,58,47,80.29497304,90.75379971,6.864143752,144.66564440000005,papaya
70,65,52,86.75621841,93.12659793,6.583528529,75.95295,papaya
63,50,52,83.56200051,93.22642604,6.751747609,115.8163936,papaya
40,64,47,90.50067586,93.47888842,6.893509446,71.73759526,papaya
63,58,50,109.4668571,94.6428898,6.720744449,41.5856585,papaya
45,58,49,86.19392082,90.34546355,6.827812549,75.24521981,papaya
66,69,47,74.64582037,93.61055571,6.912299695,87.53393983,papaya
54,67,52,96.21801198,93.30641944,6.586107335,141.3381168,papaya
69,67,52,81.89508132,94.43877142,6.827305908,82.83061083,papaya
67,68,49,95.48284696,92.38282957,6.821774589,149.8488208,papaya
45,57,47,73.70340553,90.78821158,6.656458831,161.68920930000004,papaya
56,50,52,91.55670892,92.25197542,6.770384816,88.1300769,papaya
70,50,53,99.43176416,90.44967809,6.933809742999999,172.3458448,papaya
44,47,45,101.7179403,94.73613484,6.579441304,218.142147,papaya
50,60,47,90.63897307,92.74889453,6.92791761,93.7942847,papaya
52,51,53,101.0881666,93.10378595,6.985804083,210.2735346,papaya
35,68,45,109.2848965,90.09448142,6.612429546,234.8466111,papaya
68,69,52,78.17886147,92.74501561,6.813383387000001,52.95477913,papaya
32,55,52,99.66019491,91.99740365,6.967759599999999,159.6577388,papaya
32,55,51,85.29293854,93.15642801,6.57398033,62.68710535,papaya
48,62,47,77.62561,93.02871078,6.803094965,174.40123369999995,papaya
39,69,53,78.67406912,93.02357765,6.964955435,241.8202079,papaya
49,61,45,90.98232597,94.57377401,6.764213299,240.4795923,papaya
48,57,54,84.24190488,90.20396783,6.617703177999999,126.8069869,papaya
69,66,49,104.0079038,90.17015833,6.52711001,92.11877372,papaya
53,55,55,91.98168339,91.25271223,6.709668804,234.496633,papaya
38,61,52,88.21022236,94.94021378,6.620729882000001,46.44279118,papaya
57,64,55,80.03095693,92.9585411,6.5837604989999985,62.50689682,papaya
51,57,55,76.46951062,90.14732171,6.6764073370000006,108.4103158,papaya
56,65,45,100.7630285,93.97379963,6.751298936,218.09088140000003,papaya
54,66,52,97.82185516,93.79503425,6.867554147000001,104.4218596,papaya
58,55,47,78.89676426,93.69111672,6.7424900270000006,240.6863901,papaya
68,70,54,88.33975416,92.76039164,6.986228647000001,54.77830202,papaya
42,59,55,104.1837392,94.35110201,6.979102243,149.1199989,papaya
43,64,47,101.4611808,91.58076549,6.8256647820000005,102.2708231,papaya
35,67,49,106.3639411,91.1508798,6.617066674,239.7427554,papaya
56,59,55,98.66393425,91.79430166,6.551892637999999,188.5181422,papaya
39,64,53,73.42232324,91.07355541,6.598860305,208.3357976,papaya
18,30,29,80.17294874,92.86056895,6.4200187170000005,224.5903664,coconut
37,23,28,78.10329861,94.3138837,5.7400545670000005,224.3206759,coconut
13,28,33,82.634207,95.64807631,5.686972967000001,151.0761899,coconut
2,21,35,77.05196893,91.53720922,6.293662362999999,179.8248944,coconut
10,18,35,82.03635772,99.64573002,6.381975465,181.6942283,coconut
7,11,32,84.66625231,95.11294697,5.5421691389999985,184.7624496,coconut
39,5,31,80.7824239,93.69979946,5.551963184,150.9502632,coconut
34,6,27,78.52507336,90.92669463,5.8607404810000014,147.8888994,coconut
31,30,29,79.85444797,90.98617591,5.558807063,178.8116076,coconut
25,7,35,83.09306988,99.18843684,5.55771171,189.67113490000003,coconut
16,18,26,83.18564694,91.81320717,5.568365926,145.54144130000003,coconut
26,10,33,82.89136641,96.93649473,6.07071786,198.8234862,coconut
27,8,32,80.61167185,96.46168931,5.627860548999998,144.3331315,coconut
37,18,30,81.74392266,99.34854917,6.38488418,157.91715369999997,coconut
19,15,34,79.33360829,99.65809151,5.6858890660000005,215.9195049,coconut
0,19,33,80.83868162,95.23797989,6.234458417000001,204.7206567,coconut
31,20,26,78.01822045,97.61361544,6.443168642000001,199.7936345,coconut
9,17,32,78.70912992,93.40548703,5.842317989,172.0540491,coconut
22,11,29,82.46085076,95.01630593,5.955742971,218.0055713,coconut
31,6,26,84.43146432,91.30924833,5.741367375,157.2388553,coconut
34,6,30,80.74908536,97.00155491,5.948342571,171.7575545,coconut
24,6,32,82.60378689,90.01734526,6.387067562,172.48136409999995,coconut
1,8,26,81.52453472,94.18955816,5.562911913,156.6732553,coconut
31,13,33,81.74902879,95.48763389,5.85971872,205.5463111,coconut
10,9,28,84.22262418,94.01014388,6.282955072999999,150.05003119999995,coconut
36,27,26,79.85145051,95.78923137,6.25449571,171.6262299,coconut
38,24,33,82.92029265,97.00396405,5.973853124,142.9403233,coconut
11,6,25,83.64496638,96.65248672,6.081568052000001,178.9635457,coconut
16,14,30,85.47676318,96.30484325,6.37466756,209.84539930000003,coconut
33,14,35,80.86757513,96.66355213,6.027707171,149.2433497,coconut
16,6,29,84.71705068,91.95614918,5.868285082000001,132.1491176,coconut
32,11,31,77.12369541,93.31410447,6.205931637999999,134.84190690000003,coconut
38,14,30,80.46409145,91.20106019,5.5707453860000005,194.9022136,coconut
8,6,33,82.90047718,93.64761266,6.095261012999999,171.9457959,coconut
23,6,33,84.52458612,92.73041222,6.025789594,204.9603677,coconut
29,25,35,83.04351296,91.64509299,5.542873799,160.73069909999995,coconut
24,14,33,84.88530522,93.27565685,6.366219551,218.5241851,coconut
32,12,30,77.70633964,98.08951196,5.579845008,218.080385,coconut
30,25,31,79.36287143,98.62048026,5.804965067,208.1181381,coconut
14,21,35,85.14502461,91.91185319,6.121005506,194.3100272,coconut
27,22,29,83.89786746,92.17170353,6.000248647,145.41723869999996,coconut
40,5,29,83.27200831,97.76865458,5.820978791,160.389421,coconut
17,11,32,83.73224003,93.39676499,5.620733794,156.76508230000005,coconut
30,30,35,77.01570306,95.59224018,6.001936419,165.8092179,coconut
28,10,30,85.76435012,91.14723422,6.305740522000001,192.7678575,coconut
39,7,29,81.5769178,94.59086121,6.362544111,150.2012138,coconut
32,20,35,79.73899581,98.38227669,5.588655387,144.6261698,coconut
7,15,32,77.06322232,95.89739958,6.182232762000001,174.796583,coconut
29,17,29,84.56710836,95.66997327,5.959493188,211.2506267,coconut
34,15,34,80.70487623,91.10510371,5.677282677999999,224.70069530000004,coconut
14,23,25,79.133943,96.96637916,5.6121227970000005,135.4186222,coconut
18,19,29,81.66878321,92.48519606,6.206077742000001,162.8432736,coconut
7,21,35,78.36820992,94.65830608,5.764812076,131.24514140000002,coconut
24,27,34,83.98153389,95.11320315,6.203376525,145.0583117,coconut
39,29,29,79.716355,94.48414544,6.143662699,199.8778403,coconut
29,8,28,80.36667657,91.72546257,6.100429497,214.4128874,coconut
10,24,27,81.63110329,94.90485697,5.7084096010000005,145.9298935,coconut
0,29,32,82.50642387,98.3670985,5.868255858,171.65163959999995,coconut
32,11,31,85.12900804,92.56492864,6.461225827000001,131.2116167,coconut
37,10,32,84.13372864,95.16333673,6.165084855,222.803013,coconut
20,29,27,77.17815838,92.36099489,6.047044342,157.7592626,coconut
31,29,35,80.93701076,92.19906776,6.137102505,141.3220576,coconut
17,30,27,84.25517043,90.79093862,5.894027065,205.5720367,coconut
1,12,30,81.9577364,95.94643831,5.56222383,131.09000759999998,coconut
6,13,29,81.16080274,99.96906006,5.832608027999999,201.8258633,coconut
15,28,32,83.91687748,99.64328526,6.2185718739999984,224.4016682,coconut
27,24,29,79.9056223,96.97300803,6.142010637,191.006688,coconut
3,23,30,85.46257755,95.65754365,6.078807239,215.1968037,coconut
8,26,26,77.98567768,91.64194826,5.702484758,212.867626,coconut
20,28,26,79.48361215,91.49882979,5.547594847,167.0470997,coconut
26,18,27,81.42633966,92.90736493,5.836075368,142.1430003,coconut
1,6,35,80.64084567,95.71935435,6.231662767,147.16824590000004,coconut
27,30,31,84.17381551,90.73966792,5.718120393,148.8398374,coconut
23,7,34,78.98992124,91.52421214,5.852038202,134.1279669,coconut
0,26,31,77.12730446,95.02156793,5.547933273,192.9036306,coconut
38,6,25,77.98933891,96.92786777,6.156259104,191.2996157,coconut
25,12,26,83.42552338,95.67906668,6.436314406,134.83703480000003,coconut
40,5,32,78.92619453,96.7036223,5.981169595,143.533473,coconut
0,19,31,77.93224399,94.38420565,6.271952832999999,178.7297725,coconut
26,9,32,78.70826552,94.73860514,6.470465614,144.15711090000005,coconut
35,30,34,82.93545752,95.41122824,6.141502001,182.4482352,coconut
19,30,30,85.21788504,91.40896307,5.826381164,224.83157290000003,coconut
31,13,33,85.45914192,95.21224392,6.342463714,148.30036919999995,coconut
17,29,26,79.05491859,93.28415295,6.071897347,195.4115025,coconut
2,30,30,78.80315225,94.79998418,6.331051715,209.540094,coconut
30,13,25,80.87209056,91.48889469,6.413184638,164.9182225,coconut
8,15,33,84.15173694,98.09861043,5.50158009,213.9011021,coconut
18,12,35,79.05125203,96.38580769,6.338720873,131.3387935,coconut
8,28,30,77.92913278,94.33465411,6.015672239,135.1272491,coconut
40,22,29,81.60479244,99.98187601,5.735364307,174.62564809999995,coconut
27,10,33,82.0603908,97.48410555,6.465906333,154.06212209999995,coconut
21,20,31,78.08060664,99.7240104,5.855457599,165.82487319999996,coconut
3,9,35,80.44955481,99.84671638,6.318552972999999,225.6323656,coconut
22,16,27,84.52362236,90.27214288,6.006784979,188.9252083,coconut
27,8,30,79.60280113,98.29937782,6.008386282999999,221.2258168,coconut
22,8,33,83.18431153,95.8840407,5.665785202,203.9283708,coconut
28,27,32,84.09379404,93.00109012,5.764615485,191.7723087,coconut
23,21,26,79.61879727,93.45042636,5.9014955439999985,149.2220255,coconut
37,5,34,78.43082956,93.84150618,5.779032666,152.42387119999995,coconut
19,26,29,80.47655501,98.80313612,5.67154928,166.5712879,coconut
133,47,24,75.92412009,79.19732001,7.231324765,90.8022356,cotton
136,36,20,73.57272136,84.86275707,6.925412377000001,71.29581071,cotton
104,47,18,75.13814282,76.97696717,7.633437412,90.75616738,cotton
133,47,23,76.79728593,75.62137159,6.827354668,89.76050416,cotton
126,38,23,77.652388,83.63276077,6.176716425,88.43618918,cotton
126,50,19,76.45022751,81.7358876,6.6287228360000015,78.58494391,cotton
113,41,20,77.00309384,80.53965818,7.256877571,96.32600992,cotton
121,45,22,72.42697287,81.30681027,6.443785385,64.23026638,cotton
121,47,16,74.49015268,79.29573149,7.7232401510000015,72.49800885,cotton
129,60,22,76.25215663,79.12404171,5.947448589,71.94608134,cotton
107,45,25,73.55586794,83.55546146,7.2277455160000015,71.84080724,cotton
122,59,18,74.30017856,83.63488952,6.219469084,79.81328183,cotton
140,38,15,75.46513154,75.88298598,6.021439523,69.91563467,cotton
102,49,21,76.44767968,84.84422454,6.253343655,89.799462,cotton
111,40,25,76.0724456,84.44932014,6.1874557989999985,90.94342484,cotton
131,35,18,76.08402696,82.24415809,7.0576933660000005,64.02949379,cotton
135,43,16,74.26376398,81.73049149,6.720449769,86.76287924,cotton
100,46,18,75.53455243,76.04203958,6.4316895060000006,69.08056728,cotton
123,39,24,77.01359171,78.17952126,7.453106264,86.06411872,cotton
117,56,15,78.78627367,77.0543546,7.368258226,89.1188212,cotton
121,36,24,74.59623225,81.69105088,7.352401887,99.36898373,cotton
101,58,18,78.2040459,81.38103349,6.652143699,78.59595817,cotton
107,42,24,71.68303177,84.62978302,6.144631795,86.00758678,cotton
100,41,22,72.35685536,84.55794703,7.318802162000001,93.46595573,cotton
125,39,21,77.0566921,82.21276599,7.954629324,95.0191318,cotton
105,60,23,74.36068495,77.21705554,6.207652157,87.54004943,cotton
102,46,19,72.98737498,82.5993307,6.631005298,81.49543437,cotton
131,49,22,77.89726825,79.9751579,7.306918817000001,67.05961949,cotton
139,35,15,77.4476222,83.4630147,5.898293044,86.55517751,cotton
108,36,19,73.00849307,77.51235009,7.238566893,64.61444234,cotton
118,45,23,74.06679963,77.43198948,7.977651226,71.67870701,cotton
107,51,22,76.75809406,78.22080815,5.983075895,79.56866268,cotton
125,60,17,75.45895083,84.51591287,6.785723961,80.36146974,cotton
113,37,20,77.059404,79.04368718,7.393441155,97.10087029,cotton
131,52,16,74.58303342,84.47601498,6.486068274,88.54479121,cotton
115,48,16,77.97847492,84.09229796,7.175934962,88.94245493,cotton
113,38,25,71.60153254,79.47270984,7.388265887999999,90.42224164,cotton
111,41,18,74.55791151,78.1258666,6.10539819,80.96157332,cotton
111,53,19,75.13584816,78.02763149,6.419536555,84.63148859,cotton
122,48,16,76.37766363,75.6350708,6.307585854,61.82980133,cotton
108,46,17,75.74323964,84.87668973,6.93221485,65.0247867,cotton
132,41,22,75.72460867,81.02453404,7.810865753,90.41694635,cotton
103,42,17,75.73046418,84.61527627,6.527541661,81.05902285,cotton
133,50,25,78.29924076,81.19666206,7.569454601,99.93100821,cotton
127,37,18,76.77794595,76.30050373,7.041065585,91.9223468,cotton
110,39,25,72.69101807,77.34264002,7.208795456,75.13617229,cotton
131,38,19,74.96265214,75.68339729,6.814341946,90.4547185,cotton
108,38,24,74.13840493,76.43836957,7.442217061,78.82199603,cotton
122,40,17,76.93593382,81.31677618,6.854558957,80.03995829,cotton
111,50,15,77.30276232,80.30351815,7.884550475,84.62419032,cotton
140,40,17,72.90980908,77.07598065,6.006085786,77.55176318,cotton
100,40,20,72.41262766,76.25674874,7.432043735,86.84998693,cotton
123,50,16,73.4885683,75.53835214,6.498052108,70.65644296,cotton
107,36,21,77.52650266,75.66653335,6.205263534,62.64174227,cotton
118,50,19,73.32087315,82.33733678,6.360812227,66.48339303,cotton
103,51,20,73.04383638,84.14668447,7.0466074339999984,91.6389565,cotton
133,57,19,74.37622487,75.98203329,7.947011366,84.12536744,cotton
129,47,20,75.94182185,80.80343786,6.281913857999999,98.60457373,cotton
116,52,19,73.29698037,75.37170612,6.114525877,67.08022574,cotton
114,40,23,77.96617021,81.13668716,6.7539780610000015,95.4262599,cotton
131,60,17,77.57642691,81.79475917,7.4250413160000015,83.46532547,cotton
107,43,18,72.3681194,81.53480799,6.745104394,65.54475812,cotton
123,44,21,78.41380071,75.00539324,7.6411165689999985,91.39578861,cotton
112,49,25,78.24127158,77.90621048,6.470135478,66.19426787,cotton
119,44,15,71.86268638,82.85975490000001,7.091992365,60.65381719,cotton
130,59,19,77.13101682,82.50257909,6.520403794,93.51042684,cotton
127,53,24,71.98712568,76.17851932,6.127939627999999,70.40557612,cotton
134,52,18,75.13576322,76.59175937,7.994679507000001,76.13090645,cotton
109,36,18,77.72106609,76.53237965,7.524707577,62.51388670000001,cotton
100,48,17,74.80492214,83.03878838,7.827877817999999,66.26555904,cotton
132,52,19,75.4952418,76.7433897,6.436691764,61.94626051,cotton
102,37,25,77.56643233,77.91757121,5.907930899,72.82902109,cotton
111,39,22,72.68650803,80.35090459999998,6.135025006,88.57395505,cotton
117,51,15,73.3164287,78.71555832,6.044556594,99.75336197,cotton
136,36,24,72.94004557,80.41198458,7.59781958,90.07326633,cotton
134,56,18,74.855023,83.91902605,6.691268104,70.97358303,cotton
112,54,15,77.83211826,81.56641891,6.1754923060000015,76.88582484,cotton
105,56,15,78.74203482,81.97904282,7.272316208999999,74.14169043,cotton
140,45,15,77.95548878,80.04662756,5.801047545,99.39557151,cotton
126,46,25,75.98925318,81.69801729,6.757457943,60.79645852,cotton
